time,kind,direction,entry,sl,tp,wave_start,wave_end,wave_start_bar
2026-05-06 16:50:00,MSS,long,4694.9,4682.8,4714.5,4682.8,4714.5,679
2026-05-06 17:30:00,BOS,long,4707.3,4702.4,4715.1,4702.4,4715.1,688
2026-05-06 18:30:00,BOS,long,4713.6,4707.1,4724.1,4707.1,4724.1,699
2026-05-06 18:50:00,BOS,long,4724.8,4718.8,4734.6,4718.8,4734.6,705
2026-05-06 19:20:00,MSS,short,4728.1,4732.9,4720.3,4732.9,4720.3,709
2026-05-06 19:25:00,BOS,short,4726.7,4732.9,4716.8,4732.9,4716.8,709
2026-05-06 19:30:00,MSS,long,4720.7,4716.8,4727.0,4716.8,4727.0,713
2026-05-06 19:40:00,MSS,short,4719.6,4727.0,4707.7,4727.0,4707.7,714
2026-05-06 21:05:00,BOS,short,4694.3,4703.5,4679.3,4703.5,4679.3,732
2026-05-06 21:30:00,MSS,long,4697.5,4689.9,4709.9,4689.9,4709.9,736
2026-05-06 21:45:00,BOS,long,4707.4,4704.1,4712.8,4704.1,4712.8,740
2026-05-06 22:10:00,BOS,long,4714.7,4708.4,4725.0,4708.4,4725.0,745
2026-05-06 22:50:00,MSS,short,4720.7,4726.1,4712.0,4726.1,4712.0,752
2026-05-06 23:05:00,BOS,short,4714.8,4718.7,4708.5,4718.7,4708.5,755
2026-05-06 23:35:00,BOS,short,4710.1,4715.0,4702.3,4715.0,4702.3,760
2026-05-06 23:55:00,BOS,short,4703.7,4706.6,4699.1,4706.6,4699.1,765
2026-05-07 00:05:00,BOS,short,4701.3,4706.6,4692.7,4706.6,4692.7,765
2026-05-07 01:35:00,BOS,short,4693.4,4695.5,4689.9,4695.5,4689.9,785
2026-05-07 01:55:00,MSS,long,4692.8,4691.0,4695.7,4691.0,4695.7,790
2026-05-07 02:05:00,BOS,long,4693.1,4691.0,4696.4,4691.0,4696.4,790
2026-05-07 02:40:00,MSS,short,4699.1,4701.1,4695.9,4701.1,4695.9,799
2026-05-07 03:00:00,MSS,long,4698.9,4695.7,4704.0,4695.7,4704.0,802
2026-05-07 03:55:00,MSS,short,4706.5,4709.1,4702.2,4709.1,4702.2,814
2026-05-07 04:10:00,MSS,long,4705.3,4702.2,4710.4,4702.2,4710.4,815
2026-05-07 04:30:00,MSS,short,4706.7,4710.4,4700.8,4710.4,4700.8,818
2026-05-07 06:05:00,MSS,long,4699.0,4695.6,4704.4,4695.6,4704.4,825
2026-05-07 07:20:00,MSS,short,4704.9,4707.0,4701.6,4707.0,4701.6,843
2026-05-07 07:55:00,MSS,long,4702.6,4699.1,4708.3,4699.1,4708.3,845
2026-05-07 08:40:00,MSS,short,4704.3,4710.5,4694.2,4710.5,4694.2,856
2026-05-07 09:00:00,MSS,long,4697.6,4694.2,4703.0,4694.2,4703.0,863
2026-05-07 09:45:00,BOS,long,4718.0,4711.1,4729.2,4711.1,4729.2,870
2026-05-07 10:05:00,MSS,short,4725.3,4727.6,4721.7,4727.6,4721.7,876
2026-05-07 10:25:00,BOS,short,4721.0,4727.6,4710.2,4727.6,4710.2,876
2026-05-07 11:25:00,BOS,short,4715.6,4717.4,4712.8,4717.4,4712.8,892
2026-05-07 11:55:00,BOS,short,4711.3,4713.7,4707.4,4713.7,4707.4,898
2026-05-07 12:10:00,BOS,short,4707.8,4709.5,4705.0,4709.5,4705.0,901
2026-05-07 12:30:00,BOS,short,4705.0,4707.0,4701.8,4707.0,4701.8,904
2026-05-07 13:00:00,MSS,long,4705.4,4702.5,4710.0,4702.5,4710.0,910
2026-05-07 13:30:00,BOS,long,4707.5,4703.0,4714.7,4703.0,4714.7,916
2026-05-07 13:55:00,MSS,short,4712.9,4715.3,4709.0,4715.3,4709.0,922
2026-05-07 14:05:00,MSS,long,4712.0,4709.0,4716.8,4709.0,4716.8,923
2026-05-07 14:20:00,BOS,long,4718.3,4715.6,4722.6,4715.6,4722.6,927
2026-05-07 15:00:00,MSS,short,4752.2,4759.2,4740.8,4759.2,4740.8,932
2026-05-07 16:00:00,MSS,long,4752.3,4746.6,4761.6,4746.6,4761.6,945
2026-05-07 16:15:00,MSS,short,4756.7,4763.6,4745.5,4763.6,4745.5,949
2026-05-07 16:40:00,BOS,short,4749.3,4752.4,4744.4,4752.4,4744.4,953
2026-05-07 16:55:00,BOS,short,4744.8,4747.1,4741.1,4747.1,4741.1,958
2026-05-07 17:20:00,MSS,long,4743.9,4741.3,4748.2,4741.3,4748.2,963
2026-05-07 17:55:00,MSS,short,4744.0,4749.3,4735.3,4749.3,4735.3,968
2026-05-07 18:35:00,MSS,long,4741.4,4737.3,4748.0,4737.3,4748.0,978
2026-05-07 19:55:00,BOS,long,4746.8,4743.1,4752.8,4743.1,4752.8,994
2026-05-07 20:30:00,BOS,long,4748.4,4741.9,4759.0,4741.9,4759.0,1001
2026-05-07 21:00:00,MSS,short,4756.9,4762.7,4747.5,4762.7,4747.5,1005
2026-05-07 21:30:00,MSS,long,4751.3,4740.7,4768.4,4740.7,4768.4,1010
2026-05-07 22:10:00,BOS,long,4757.0,4752.5,4764.3,4752.5,4764.3,1020
2026-05-07 22:20:00,BOS,long,4757.6,4751.0,4768.2,4751.0,4768.2,1023
2026-05-07 22:50:00,BOS,long,4763.4,4757.7,4772.5,4757.7,4772.5,1026
2026-05-07 23:10:00,MSS,short,4771.2,4775.3,4764.6,4775.3,4764.6,1032
2026-05-07 23:20:00,BOS,short,4765.5,4771.6,4755.7,4771.6,4755.7,1034
2026-05-08 00:50:00,MSS,long,4723.0,4720.3,4727.4,4720.3,4727.4,1052
2026-05-08 01:15:00,MSS,short,4724.1,4729.5,4715.4,4729.5,4715.4,1057
2026-05-08 01:25:00,BOS,short,4715.3,4726.7,4696.9,4726.7,4696.9,1060
2026-05-08 01:55:00,MSS,long,4713.0,4707.5,4721.8,4707.5,4721.8,1066
2026-05-08 02:25:00,BOS,long,4718.6,4715.9,4722.9,4715.9,4722.9,1072
2026-05-08 02:45:00,MSS,short,4719.0,4725.8,4707.9,4725.8,4707.9,1075
2026-05-08 03:55:00,BOS,short,4717.4,4720.4,4712.5,4720.4,4712.5,1090
2026-05-08 04:00:00,MSS,long,4718.9,4712.5,4729.2,4712.5,4729.2,1091
2026-05-08 04:35:00,MSS,short,4719.0,4725.9,4707.8,4725.9,4707.8,1098
2026-05-08 06:45:00,BOS,short,4697.0,4700.4,4691.4,4700.4,4691.4,1112
2026-05-08 07:10:00,MSS,long,4697.2,4693.2,4703.6,4693.2,4703.6,1116
2026-05-08 07:35:00,BOS,long,4705.4,4703.7,4708.2,4703.7,4708.2,1122
2026-05-08 08:05:00,BOS,long,4713.0,4710.0,4717.8,4710.0,4717.8,1128
2026-05-08 08:15:00,MSS,short,4712.6,4718.7,4702.7,4718.7,4702.7,1130
2026-05-08 09:00:00,MSS,long,4712.6,4705.5,4724.1,4705.5,4724.1,1139
2026-05-08 09:35:00,MSS,short,4722.1,4727.5,4713.4,4727.5,4713.4,1144
2026-05-08 09:45:00,MSS,long,4719.3,4713.4,4728.9,4713.4,4728.9,1147
2026-05-08 10:00:00,BOS,long,4724.0,4713.4,4741.1,4713.4,4741.1,1147
2026-05-08 11:05:00,BOS,long,4722.4,4719.2,4727.5,4719.2,4727.5,1164
2026-05-08 11:30:00,BOS,long,4730.6,4725.4,4739.1,4725.4,4739.1,1168
2026-05-08 12:10:00,MSS,short,4728.8,4732.1,4723.5,4732.1,4723.5,1176
2026-05-08 12:40:00,BOS,short,4723.1,4727.0,4716.9,4727.0,4716.9,1181
2026-05-08 13:25:00,MSS,long,4722.8,4719.1,4728.8,4719.1,4728.8,1191
2026-05-08 14:25:00,BOS,long,4735.3,4730.1,4743.6,4730.1,4743.6,1203
2026-05-08 14:45:00,MSS,short,4736.5,4740.9,4729.4,4740.9,4729.4,1208
2026-05-08 15:45:00,MSS,long,4718.1,4715.7,4722.0,4715.7,4722.0,1220
2026-05-08 16:15:00,BOS,long,4719.0,4715.6,4724.6,4715.6,4724.6,1225
2026-05-08 17:30:00,MSS,short,4727.4,4732.4,4719.2,4732.4,4719.2,1240
2026-05-08 18:35:00,MSS,long,4732.9,4729.9,4737.7,4729.9,4737.7,1254
2026-05-08 18:45:00,MSS,short,4734.3,4737.7,4728.7,4737.7,4728.7,1255
2026-05-08 19:40:00,BOS,short,4733.9,4735.9,4730.6,4735.9,4730.6,1267
2026-05-08 20:05:00,BOS,short,4725.4,4729.9,4718.0,4729.9,4718.0,1271
2026-05-08 20:30:00,MSS,long,4720.5,4712.1,4734.2,4712.1,4734.2,1275
2026-05-08 21:30:00,BOS,long,4736.7,4725.8,4754.4,4725.8,4754.4,1286
2026-05-08 22:05:00,MSS,short,4750.6,4760.1,4735.2,4760.1,4735.2,1296
2026-05-08 22:25:00,BOS,short,4736.2,4743.7,4724.1,4743.7,4724.1,1299
2026-05-08 23:10:00,BOS,short,4725.1,4730.8,4715.8,4730.8,4715.8,1309
2026-05-09 00:10:00,MSS,long,4716.9,4713.7,4722.0,4713.7,4722.0,1319
2026-05-09 01:15:00,BOS,long,4725.2,4722.6,4729.5,4722.6,4729.5,1334
2026-05-09 01:50:00,BOS,long,4729.8,4728.8,4731.4,4728.8,4731.4,1341
2026-05-09 02:40:00,MSS,short,4736.6,4738.5,4733.5,4738.5,4733.5,1347
2026-05-09 03:30:00,BOS,short,4733.6,4734.9,4731.4,4734.9,4731.4,1361
2026-05-09 04:10:00,BOS,short,4732.7,4736.4,4726.7,4736.4,4726.7,1364
2026-05-11 07:00:00,MSS,long,4699.1,4695.1,4705.6,4695.1,4705.6,1388
2026-05-11 07:35:00,BOS,long,4704.4,4702.7,4707.2,4702.7,4707.2,1397
2026-05-11 07:55:00,MSS,short,4703.8,4707.3,4698.2,4707.3,4698.2,1402
2026-05-11 09:20:00,MSS,long,4699.6,4690.4,4714.4,4690.4,4714.4,1418
2026-05-11 09:50:00,MSS,short,4700.7,4704.9,4693.9,4704.9,4693.9,1425
2026-05-11 10:35:00,MSS,long,4697.9,4691.1,4709.0,4691.1,4709.0,1432
2026-05-11 10:50:00,MSS,short,4700.6,4709.0,4687.1,4709.0,4687.1,1435
2026-05-11 11:45:00,BOS,short,4693.2,4695.8,4688.9,4695.8,4688.9,1448
2026-05-11 12:15:00,BOS,short,4690.3,4695.8,4681.3,4695.8,4681.3,1448
2026-05-11 13:25:00,BOS,short,4681.1,4682.9,4678.3,4682.9,4678.3,1468
2026-05-11 13:30:00,MSS,long,4681.6,4678.3,4687.0,4678.3,4687.0,1469
2026-05-11 13:40:00,MSS,short,4681.2,4688.4,4669.6,4688.4,4669.6,1471
2026-05-11 14:35:00,MSS,long,4675.5,4671.3,4682.4,4671.3,4682.4,1481
2026-05-11 14:50:00,BOS,long,4677.9,4671.3,4688.7,4671.3,4688.7,1481
2026-05-11 15:45:00,MSS,short,4681.8,4686.0,4675.0,4686.0,4675.0,1496
2026-05-11 16:10:00,MSS,long,4676.6,4673.0,4682.3,4673.0,4682.3,1500
2026-05-11 16:50:00,MSS,short,4678.3,4680.2,4675.3,4680.2,4675.3,1509
2026-05-11 17:15:00,BOS,short,4676.4,4678.5,4673.0,4678.5,4673.0,1513
2026-05-11 18:20:00,MSS,long,4670.8,4668.8,4674.0,4668.8,4674.0,1527
2026-05-11 19:00:00,BOS,long,4675.3,4671.9,4680.9,4671.9,4680.9,1535
2026-05-11 19:25:00,BOS,long,4677.8,4676.0,4680.6,4676.0,4680.6,1540
2026-05-11 19:35:00,BOS,long,4679.2,4676.0,4684.5,4676.0,4684.5,1540
2026-05-11 20:05:00,MSS,short,4681.8,4684.5,4677.4,4684.5,4677.4,1548
2026-05-11 20:20:00,MSS,long,4686.7,4675.7,4704.5,4675.7,4704.5,1550
2026-05-11 20:55:00,BOS,long,4700.9,4695.1,4710.3,4695.1,4710.3,1557
2026-05-11 22:00:00,MSS,short,4748.1,4754.6,4737.6,4754.6,4737.6,1571
2026-05-11 23:15:00,MSS,long,4737.1,4732.5,4744.5,4732.5,4744.5,1584
2026-05-12 00:25:00,MSS,short,4738.8,4743.3,4731.6,4743.3,4731.6,1596
2026-05-12 00:35:00,BOS,short,4732.4,4735.8,4727.0,4735.8,4727.0,1602
2026-05-12 01:00:00,MSS,long,4725.0,4722.6,4728.9,4722.6,4728.9,1607
2026-05-12 01:20:00,BOS,long,4727.4,4725.3,4730.7,4725.3,4730.7,1610
2026-05-12 02:05:00,BOS,long,4733.1,4731.0,4736.5,4731.0,4736.5,1618
2026-05-12 02:55:00,MSS,short,4735.7,4736.9,4733.8,4736.9,4733.8,1630
2026-05-12 03:20:00,BOS,short,4735.8,4737.6,4732.8,4737.6,4732.8,1633
2026-05-12 03:45:00,MSS,long,4735.3,4731.6,4741.2,4731.6,4741.2,1638
2026-05-12 04:30:00,BOS,long,4745.2,4743.1,4748.7,4743.1,4748.7,1648
2026-05-12 06:00:00,BOS,long,4746.5,4742.6,4752.9,4742.6,4752.9,1654
2026-05-12 06:40:00,BOS,long,4751.1,4748.5,4755.2,4748.5,4755.2,1662
2026-05-12 07:30:00,BOS,long,4763.1,4760.0,4768.0,4760.0,4768.0,1673
2026-05-12 08:15:00,BOS,long,4773.9,4768.0,4783.5,4768.0,4783.5,1680
2026-05-12 08:40:00,MSS,short,4777.2,4783.5,4767.1,4783.5,4767.1,1683
2026-05-12 08:50:00,BOS,short,4768.1,4772.3,4761.3,4772.3,4761.3,1689
2026-05-12 10:10:00,MSS,long,4738.1,4734.7,4743.5,4734.7,4743.5,1705
2026-05-12 10:40:00,BOS,long,4735.2,4731.4,4741.3,4731.4,4741.3,1710
2026-05-12 11:15:00,MSS,short,4738.7,4741.3,4734.5,4741.3,4734.5,1718
2026-05-12 11:45:00,BOS,short,4733.5,4736.9,4728.1,4736.9,4728.1,1723
2026-05-12 12:15:00,MSS,long,4733.6,4730.0,4739.4,4730.0,4739.4,1730
2026-05-12 12:45:00,MSS,short,4732.5,4735.7,4727.3,4735.7,4727.3,1735
2026-05-12 13:05:00,BOS,short,4724.2,4727.8,4718.3,4727.8,4718.3,1740
2026-05-12 14:00:00,BOS,short,4722.5,4728.9,4712.2,4728.9,4712.2,1751
2026-05-12 14:45:00,BOS,short,4709.4,4713.0,4703.6,4713.0,4703.6,1759
2026-05-12 16:00:00,MSS,long,4709.1,4705.7,4714.7,4705.7,4714.7,1773
2026-05-12 17:10:00,MSS,short,4711.1,4714.4,4705.7,4714.4,4705.7,1785
2026-05-12 17:30:00,MSS,long,4708.4,4705.2,4713.5,4705.2,4713.5,1793
2026-05-12 17:40:00,MSS,short,4709.3,4713.5,4702.5,4713.5,4702.5,1794
2026-05-12 18:05:00,MSS,long,4707.9,4702.5,4716.6,4702.5,4716.6,1796
2026-05-12 18:35:00,MSS,short,4707.4,4717.2,4691.6,4717.2,4691.6,1802
2026-05-12 19:15:00,MSS,long,4699.0,4694.8,4705.9,4694.8,4705.9,1813
2026-05-12 20:20:00,MSS,short,4711.8,4716.3,4704.6,4716.3,4704.6,1827
2026-05-12 20:30:00,BOS,short,4709.0,4716.3,4697.1,4716.3,4697.1,1827
2026-05-12 20:50:00,MSS,long,4705.7,4697.1,4719.7,4697.1,4719.7,1830
2026-05-12 21:15:00,MSS,short,4707.1,4719.7,4686.8,4719.7,4686.8,1834
2026-05-12 21:35:00,MSS,long,4697.6,4692.4,4706.0,4692.4,4706.0,1842
2026-05-12 21:55:00,MSS,short,4699.9,4709.5,4684.3,4709.5,4684.3,1844
2026-05-12 23:00:00,BOS,short,4687.5,4695.6,4674.4,4695.6,4674.4,1855
2026-05-13 00:00:00,MSS,long,4658.1,4645.3,4678.9,4645.3,4678.9,1865
2026-05-13 01:00:00,BOS,long,4678.0,4673.7,4684.9,4673.7,4684.9,1881
2026-05-13 01:15:00,BOS,long,4684.4,4682.0,4688.2,4682.0,4688.2,1886
2026-05-13 02:25:00,BOS,long,4687.8,4683.3,4695.0,4683.3,4695.0,1897
2026-05-13 03:50:00,BOS,long,4717.0,4714.3,4721.3,4714.3,4721.3,1916
2026-05-13 06:00:00,BOS,long,4724.0,4720.6,4729.4,4720.6,4729.4,1931
2026-05-13 06:50:00,BOS,long,4726.0,4723.2,4730.4,4723.2,4730.4,1940
2026-05-13 07:45:00,MSS,short,4727.0,4729.5,4722.9,4729.5,4722.9,1951
2026-05-13 08:00:00,MSS,long,4726.9,4722.9,4733.4,4722.9,4733.4,1953
2026-05-13 08:55:00,MSS,short,4728.5,4733.2,4720.8,4733.2,4720.8,1964
2026-05-13 09:15:00,BOS,short,4720.0,4724.5,4712.8,4724.5,4712.8,1970
2026-05-13 10:30:00,BOS,short,4709.4,4712.6,4704.2,4712.6,4704.2,1984
2026-05-13 10:50:00,BOS,short,4706.8,4712.6,4697.3,4712.6,4697.3,1984
2026-05-13 11:15:00,MSS,long,4699.1,4697.0,4702.6,4697.0,4702.6,1993
2026-05-13 12:40:00,MSS,short,4709.1,4711.5,4705.3,4711.5,4705.3,2010
2026-05-13 13:00:00,MSS,long,4709.8,4706.6,4714.9,4706.6,4714.9,2015
2026-05-13 13:25:00,MSS,short,4711.7,4715.4,4705.8,4715.4,4705.8,2017
2026-05-13 13:40:00,BOS,short,4711.0,4715.4,4704.0,4715.4,4704.0,2017
2026-05-13 13:55:00,MSS,long,4707.4,4703.8,4713.1,4703.8,4713.1,2026
2026-05-13 14:50:00,MSS,short,4717.4,4721.8,4710.3,4721.8,4710.3,2036
2026-05-13 15:05:00,BOS,short,4710.1,4713.6,4704.5,4713.6,4704.5,2040
2026-05-13 15:25:00,MSS,long,4709.1,4704.5,4716.6,4704.5,4716.6,2041
2026-05-13 16:50:00,BOS,long,4704.4,4702.0,4708.2,4702.0,4708.2,2061
2026-05-13 17:10:00,MSS,short,4706.6,4710.2,4700.7,4710.2,4700.7,2063
2026-05-13 18:05:00,MSS,long,4702.9,4693.3,4718.3,4693.3,4718.3,2070
2026-05-13 18:25:00,MSS,short,4710.7,4713.5,4706.1,4713.5,4706.1,2080
2026-05-13 19:10:00,MSS,long,4701.9,4698.8,4706.9,4698.8,4706.9,2089
2026-05-13 19:55:00,MSS,short,4710.5,4713.9,4705.1,4713.9,4705.1,2097
2026-05-13 20:10:00,BOS,short,4706.2,4709.5,4700.9,4709.5,4700.9,2101
2026-05-13 21:00:00,MSS,long,4690.4,4685.7,4697.9,4685.7,4697.9,2111
2026-05-13 21:30:00,MSS,short,4697.0,4701.9,4689.1,4701.9,4689.1,2116
2026-05-13 22:25:00,MSS,long,4684.8,4680.0,4692.6,4680.0,4692.6,2127
2026-05-13 23:25:00,BOS,long,4694.7,4691.9,4699.3,4691.9,4699.3,2140
2026-05-13 23:30:00,BOS,long,4696.3,4691.9,4703.5,4691.9,4703.5,2140
2026-05-14 00:05:00,BOS,long,4705.1,4702.2,4709.7,4702.2,4709.7,2146
2026-05-14 00:20:00,BOS,long,4710.5,4706.1,4717.6,4706.1,4717.6,2151
2026-05-14 00:50:00,MSS,short,4712.2,4717.9,4703.0,4717.9,4703.0,2153
2026-05-14 01:30:00,BOS,short,4705.0,4709.2,4698.2,4709.2,4698.2,2164
2026-05-14 01:50:00,BOS,short,4700.1,4702.5,4696.1,4702.5,4696.1,2169
2026-05-14 02:40:00,BOS,short,4698.0,4700.9,4693.4,4700.9,4693.4,2178
2026-05-14 03:10:00,MSS,long,4693.3,4690.9,4697.1,4690.9,4697.1,2185
2026-05-14 03:30:00,MSS,short,4696.2,4698.7,4692.2,4698.7,4692.2,2187
