signal_time,entry_time,exit_time,kind,direction,entry,sl,final_sl,tp,break_even_moved,break_even_time,exit_price,exit_reason,points,dollars,bars_held
2025-06-11 03:40:00,2025-06-11 03:56:00,2025-06-11 13:08:00,MSS,long,3326.5,3323.3,3326.5,3334.0,True,2025-06-11 08:23:00,3340.9,TP,14.4,139.91,7
2025-06-27 08:35:00,2025-06-27 08:54:00,2025-06-27 08:59:00,EXTEND,short,3329.5,3331.6,3331.6,3324.5,False,,3331.6,SL,-2.1,-25.39,5
2025-06-27 09:00:00,2025-06-27 09:12:00,2025-06-27 09:19:00,EXTEND,long,3328.8,3326.0,3328.8,3335.3,True,2025-06-27 09:17:00,3328.8,BE,0.0,-4.0,7
2025-06-27 09:30:00,2025-06-27 09:41:00,2025-06-27 09:47:00,EXTEND,long,3330.7,3327.9,3327.9,3337.0,False,,3327.9,SL,-2.8,-31.5,6
2025-06-27 10:05:00,2025-06-27 10:24:00,2025-06-27 10:28:00,BOS,long,3329.2,3326.9,3326.9,3334.4,False,,3326.9,SL,-2.3,-26.54,4
2025-06-27 12:40:00,2025-06-27 12:50:00,2025-06-27 12:52:00,EXTEND,long,3307.7,3306.3,3307.7,3311.0,True,2025-06-27 12:51:00,3307.7,BE,0.0,-4.0,2
2025-06-27 13:40:00,2025-06-27 14:00:00,2025-06-27 14:09:00,EXTEND,long,3305.6,3301.0,3305.6,3316.2,True,2025-06-27 14:01:00,3305.6,BE,0.0,-4.0,9
2025-06-27 14:35:00,2025-06-27 14:56:00,2025-06-27 15:24:00,EXTEND,short,3305.2,3309.3,3305.2,3295.6,True,2025-06-27 15:07:00,3295.6,TP,9.6,91.9,28
2025-06-27 15:30:00,2025-06-27 15:36:00,2025-06-27 15:39:00,EXTEND,long,3297.9,3295.4,3297.9,3303.8,True,2025-06-27 15:37:00,3297.9,BE,0.0,-4.0,3
2025-06-27 17:15:00,2025-06-27 17:26:00,2025-06-27 17:38:00,EXTEND,short,3300.2,3303.0,3300.2,3293.9,True,2025-06-27 17:28:00,3300.2,BE,0.0,-4.0,12
2025-06-27 17:55:00,2025-06-27 18:06:00,2025-06-27 18:09:00,EXTEND,short,3298.8,3301.8,3301.8,3291.8,False,,3301.8,SL,-3.0,-34.18,3
2025-06-27 18:20:00,2025-06-27 18:42:00,2025-06-27 18:50:00,EXTEND,long,3297.5,3293.9,3293.9,3305.8,False,,3293.9,SL,-3.6,-39.91,8
2025-06-27 18:50:00,2025-06-27 19:00:00,2025-06-27 19:51:00,MSS,short,3298.7,3303.3,3298.7,3288.1,True,2025-06-27 19:24:00,3288.1,TP,10.7,102.56,51
2025-06-27 19:50:00,2025-06-27 19:56:00,2025-06-27 20:10:00,EXTEND,short,3293.7,3297.4,3293.7,3285.1,True,2025-06-27 20:07:00,3285.1,TP,8.6,82.14,14
2025-06-27 20:10:00,2025-06-27 20:22:00,2025-06-27 20:59:00,EXTEND,short,3290.8,3295.3,3290.8,3280.4,True,2025-06-27 20:35:00,3280.4,TP,10.4,99.9,37
2025-06-27 22:05:00,2025-06-27 22:11:00,2025-06-27 22:14:00,BOS,long,3284.9,3282.3,3282.3,3290.9,False,,3282.3,SL,-2.6,-29.98,3
2025-06-27 22:20:00,2025-06-27 22:25:00,2025-06-27 22:30:00,EXTEND,short,3284.3,3289.1,3289.1,3273.2,False,,3289.1,SL,-4.8,-51.75,5
2025-06-27 22:45:00,2025-06-27 22:57:00,2025-06-27 23:45:00,EXTEND,short,3283.8,3289.1,3289.1,3271.6,False,,3289.1,SL,-5.3,-56.72,48
2025-06-28 00:25:00,2025-06-28 00:31:00,2025-06-28 00:36:00,EXTEND,long,3287.5,3285.8,3285.8,3291.4,False,,3285.8,SL,-1.7,-20.81,5
2025-06-28 00:35:00,2025-06-28 00:51:00,2025-06-28 01:15:00,MSS,short,3288.5,3290.6,3288.5,3283.6,True,2025-06-28 01:09:00,3288.5,BE,0.0,-4.0,24
2025-06-28 01:40:00,2025-06-28 01:46:00,2025-06-28 01:47:00,EXTEND,short,3287.1,3288.8,3288.8,3283.1,False,,3288.8,SL,-1.7,-21.19,1
2025-06-28 01:50:00,2025-06-28 02:01:00,2025-06-28 02:31:00,EXTEND,long,3288.4,3284.3,3284.3,3298.0,False,,3284.3,SL,-4.1,-45.26,30
2025-06-28 02:40:00,2025-06-28 02:49:00,2025-06-28 02:52:00,EXTEND,short,3285.4,3287.3,3287.3,3280.8,False,,3287.3,SL,-1.9,-23.48,3
2025-06-28 03:00:00,2025-06-28 03:12:00,2025-06-28 03:19:00,EXTEND,long,3284.7,3282.2,3282.2,3290.6,False,,3282.2,SL,-2.5,-29.21,7
2025-06-30 07:05:00,2025-06-30 07:47:00,2025-06-30 08:35:00,EXTEND,long,3276.0,3272.4,3276.0,3284.3,True,2025-06-30 08:19:00,3276.0,BE,0.0,-4.0,48
2025-06-30 09:00:00,2025-06-30 09:09:00,2025-06-30 09:11:00,MSS,short,3274.9,3277.3,3277.3,3269.4,False,,3277.3,SL,-2.4,-27.68,2
